date,currency,buying_rate,average_rate,selling_rate,mid_rate,is_official_observation,source,rate_type
2025-07-13,USD,1430.168438,1435.168438,1440.168438,1435.168438,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-14,USD,1430.660551,1435.660551,1440.660551,1435.660551,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-15,USD,1431.17076,1436.17076,1441.17076,1436.17076,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-16,USD,1431.672896,1436.672896,1441.672896,1436.672896,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-17,USD,1432.163518,1437.163518,1442.163518,1437.163518,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-18,USD,1432.618438,1437.618438,1442.618438,1437.618438,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-19,USD,1432.618438,1437.618438,1442.618438,1437.618438,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-20,USD,1432.618438,1437.618438,1442.618438,1437.618438,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-21,USD,1433.17857,1438.17857,1443.17857,1438.17857,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-22,USD,1433.63878,1438.63878,1443.63878,1438.63878,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-23,USD,1434.136101,1439.136101,1444.136101,1439.136101,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-24,USD,1434.654422,1439.654422,1444.654422,1439.654422,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-25,USD,1435.157638,1440.157638,1445.157638,1440.157638,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-26,USD,1435.157638,1440.157638,1445.157638,1440.157638,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-27,USD,1435.157638,1440.157638,1445.157638,1440.157638,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-28,USD,1435.677851,1440.677851,1445.677851,1440.677851,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-29,USD,1435.71806,1440.71806,1445.71806,1440.71806,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-30,USD,1435.858064,1440.858064,1445.858064,1440.858064,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-07-31,USD,1436.016385,1441.016385,1446.016385,1441.016385,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-01,USD,1436.016385,1441.016385,1446.016385,1441.016385,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-02,USD,1436.016385,1441.016385,1446.016385,1441.016385,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-03,USD,1436.016385,1441.016385,1446.016385,1441.016385,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-04,USD,1436.526706,1441.526706,1446.526706,1441.526706,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-05,USD,1437.02503,1442.02503,1447.02503,1442.02503,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-06,USD,1437.533243,1442.533243,1447.533243,1442.533243,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-07,USD,1438.043456,1443.043456,1448.043456,1443.043456,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-08,USD,1438.539288,1443.539288,1448.539288,1443.539288,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-09,USD,1438.539288,1443.539288,1448.539288,1443.539288,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-10,USD,1438.539288,1443.539288,1448.539288,1443.539288,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-11,USD,1439.03,1444.03,1449.03,1444.03,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-12,USD,1439.14,1444.14,1449.14,1444.14,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-13,USD,1439.27,1444.27,1449.27,1444.27,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-14,USD,1439.5,1444.5,1449.5,1444.5,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-15,USD,1439.5,1444.5,1449.5,1444.5,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-16,USD,1439.5,1444.5,1449.5,1444.5,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-17,USD,1439.5,1444.5,1449.5,1444.5,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-18,USD,1439.64,1444.64,1449.64,1444.64,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-19,USD,1439.795,1444.795,1449.795,1444.795,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-20,USD,1439.89,1444.89,1449.89,1444.89,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-21,USD,1439.925,1444.925,1449.925,1444.925,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-22,USD,1440.005,1445.005,1450.005,1445.005,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-23,USD,1440.005,1445.005,1450.005,1445.005,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-24,USD,1440.005,1445.005,1450.005,1445.005,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-25,USD,1439.975,1444.975,1449.975,1444.975,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-26,USD,1440.14,1445.14,1450.14,1445.14,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-27,USD,1440.245,1445.245,1450.245,1445.245,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-28,USD,1440.39,1445.39,1450.39,1445.39,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-29,USD,1440.505,1445.505,1450.505,1445.505,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-30,USD,1440.505,1445.505,1450.505,1445.505,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-08-31,USD,1440.505,1445.505,1450.505,1445.505,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-01,USD,1440.65,1445.65,1450.65,1445.65,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-02,USD,1440.785,1445.785,1450.785,1445.785,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-03,USD,1440.825,1445.825,1450.825,1445.825,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-04,USD,1440.915,1445.915,1450.915,1445.915,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-05,USD,1440.995,1445.995,1450.995,1445.995,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-06,USD,1440.995,1445.995,1450.995,1445.995,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-07,USD,1440.995,1445.995,1450.995,1445.995,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-08,USD,1441.095,1446.095,1451.095,1446.095,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-09,USD,1441.165,1446.165,1451.165,1446.165,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-10,USD,1441.355,1446.355,1451.355,1446.355,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-11,USD,1441.49,1446.49,1451.49,1446.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-12,USD,1441.6,1446.6,1451.6,1446.6,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-13,USD,1441.6,1446.6,1451.6,1446.6,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-14,USD,1441.6,1446.6,1451.6,1446.6,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-15,USD,1441.75,1446.75,1451.75,1446.75,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-16,USD,1441.94,1446.94,1451.94,1446.94,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-17,USD,1442.02,1447.02,1452.02,1447.02,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-18,USD,1442.145,1447.145,1452.145,1447.145,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-19,USD,1442.215,1447.215,1452.215,1447.215,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-20,USD,1442.215,1447.215,1452.215,1447.215,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-21,USD,1442.215,1447.215,1452.215,1447.215,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-22,USD,1442.33,1447.33,1452.33,1447.33,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-23,USD,1442.475,1447.475,1452.475,1447.475,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-24,USD,1442.435,1447.435,1452.435,1447.435,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-25,USD,1442.51,1447.51,1452.51,1447.51,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-26,USD,1442.675,1447.675,1452.675,1447.675,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-27,USD,1442.675,1447.675,1452.675,1447.675,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-28,USD,1442.675,1447.675,1452.675,1447.675,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-29,USD,1442.77,1447.77,1452.77,1447.77,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-09-30,USD,1442.96,1447.96,1452.96,1447.96,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-01,USD,1443.07,1448.07,1453.07,1448.07,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-02,USD,1443.185,1448.185,1453.185,1448.185,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-03,USD,1443.255,1448.255,1453.255,1448.255,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-04,USD,1443.255,1448.255,1453.255,1448.255,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-05,USD,1443.255,1448.255,1453.255,1448.255,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-06,USD,1443.35,1448.35,1453.35,1448.35,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-07,USD,1443.395,1448.395,1453.395,1448.395,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-08,USD,1443.48,1448.48,1453.48,1448.48,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-09,USD,1443.63,1448.63,1453.63,1448.63,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-10,USD,1443.64,1448.64,1453.64,1448.64,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-11,USD,1443.64,1448.64,1453.64,1448.64,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-12,USD,1443.64,1448.64,1453.64,1448.64,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-13,USD,1443.665,1448.665,1453.665,1448.665,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-14,USD,1443.773,1448.773,1453.773,1448.773,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-15,USD,1443.815,1448.815,1453.815,1448.815,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-16,USD,1443.915,1448.915,1453.915,1448.915,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-17,USD,1443.96,1448.96,1453.96,1448.96,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-18,USD,1443.96,1448.96,1453.96,1448.96,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-19,USD,1443.96,1448.96,1453.96,1448.96,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-20,USD,1444.14,1449.14,1454.14,1449.14,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-21,USD,1444.155,1449.155,1454.155,1449.155,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-22,USD,1444.265,1449.265,1454.265,1449.265,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-23,USD,1444.35,1449.35,1454.35,1449.35,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-24,USD,1444.46,1449.46,1454.46,1449.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-25,USD,1444.46,1449.46,1454.46,1449.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-26,USD,1444.46,1449.46,1454.46,1449.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-27,USD,1444.47,1449.47,1454.47,1449.47,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-28,USD,1444.71,1449.71,1454.71,1449.71,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-29,USD,1444.695,1449.695,1454.695,1449.695,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-30,USD,1444.795,1449.795,1454.795,1449.795,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-10-31,USD,1444.87,1449.87,1454.87,1449.87,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-01,USD,1444.87,1449.87,1454.87,1449.87,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-02,USD,1444.87,1449.87,1454.87,1449.87,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-03,USD,1444.89,1449.89,1454.89,1449.89,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-04,USD,1444.985,1449.985,1454.985,1449.985,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-05,USD,1445.095,1450.095,1455.095,1450.095,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-06,USD,1445.165,1450.165,1455.165,1450.165,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-07,USD,1445.265,1450.265,1455.265,1450.265,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-08,USD,1445.265,1450.265,1455.265,1450.265,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-09,USD,1445.265,1450.265,1455.265,1450.265,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-10,USD,1445.33,1450.33,1455.33,1450.33,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-11,USD,1445.44,1450.44,1455.44,1450.44,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-12,USD,1445.5,1450.5,1455.5,1450.5,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-13,USD,1445.58,1450.58,1455.58,1450.58,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-14,USD,1445.675,1450.675,1455.675,1450.675,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-15,USD,1445.675,1450.675,1455.675,1450.675,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2025-11-16,USD,1445.675,1450.675,1455.675,1450.675,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
